gm_code,gm_naam,jaar_van,jaar_naar,lbm,fys,onv,soc,vrz,won
GM0184,Urk,2012,2020,0.07279063584360435,NA,NA,NA,NA,NA
GM0184,Urk,2012,2022,0.0973445314735577,NA,NA,NA,NA,NA
GM0184,Urk,2014,2016,0.03365490537711757,NA,NA,NA,NA,NA
GM0184,Urk,2014,2018,0.048173318608914606,-7.795142037045968e-4,0.005821372648864315,-6.962521437611641e-4,0.007080256472959234,0.036747455834557054
GM0184,Urk,2014,2020,0.02668822380600222,-0.004761931257758402,0.009320837486471806,-0.004029332749856944,0.008000289001144023,0.018158361326001266
GM0184,Urk,2014,2022,0.05124211943595558,-0.0010103939321197339,0.0054781875952762404,-7.662019112690127e-4,-0.005164061174031953,0.05270458885810012
GM0184,Urk,2016,2018,0.014518413231797034,NA,NA,NA,NA,NA
GM0184,Urk,2016,2020,-0.006966681571115352,NA,NA,NA,NA,NA
GM0184,Urk,2016,2022,0.017587214058838008,NA,NA,NA,NA,NA
GM0184,Urk,2018,2020,-0.021485094802912386,-0.003982417054053805,0.003499464837607491,-0.00333308060609578,9.200325281847888e-4,-0.018589094508555788
GM0184,Urk,2018,2022,0.003068800827040974,-2.3087972841513704e-4,-3.431850535880743e-4,-6.994976750784865e-5,-0.012244317646991187,0.01595713302354307
GM0184,Urk,2020,2022,0.02455389562995336,0.003751537325638668,-0.0038426498911955653,0.0032631308385879312,-0.013164350175175976,0.03454622753209886
GM0189,Wierden,2002,2008,0.008516539529091816,NA,NA,NA,NA,NA
GM0189,Wierden,2002,2012,0.027726505682093006,NA,NA,NA,NA,NA
GM0189,Wierden,2002,2014,0.0373069497770091,NA,NA,NA,NA,NA
GM0189,Wierden,2002,2016,0.05976995656708617,NA,NA,NA,NA,NA
GM0189,Wierden,2002,2018,0.05560454229633116,NA,NA,NA,NA,NA
GM0189,Wierden,2002,2020,0.06717526416133346,NA,NA,NA,NA,NA
GM0189,Wierden,2002,2022,0.047186129461652904,NA,NA,NA,NA,NA
GM0189,Wierden,2008,2012,0.01920996615300119,NA,NA,NA,NA,NA
GM0189,Wierden,2008,2014,0.028790410247917286,NA,NA,NA,NA,NA
GM0189,Wierden,2008,2016,0.05125341703799435,NA,NA,NA,NA,NA
GM0189,Wierden,2008,2018,0.047088002767239345,NA,NA,NA,NA,NA
GM0189,Wierden,2008,2020,0.05865872463224164,NA,NA,NA,NA,NA
GM0189,Wierden,2008,2022,0.03866958993256109,NA,NA,NA,NA,NA
GM0189,Wierden,2012,2014,0.009580444094916096,NA,NA,NA,NA,NA
GM0189,Wierden,2012,2016,0.03204345088499316,NA,NA,NA,NA,NA
GM0189,Wierden,2012,2018,0.027878036614238155,NA,NA,NA,NA,NA
GM0189,Wierden,2012,2020,0.03944875847924045,NA,NA,NA,NA,NA
GM0189,Wierden,2012,2022,0.019459623779559898,NA,NA,NA,NA,NA
GM0189,Wierden,2014,2016,0.022463006790077067,NA,NA,NA,NA,NA
GM0189,Wierden,2014,2018,0.01829759251932206,-0.002860005329357552,0.01468812884785363,-0.0014956498702387994,0.0033848136889307323,0.004580305182133808
GM0189,Wierden,2014,2020,0.029868314384324357,-0.003808440433183421,0.016862862636260162,-0.0030336574638083064,0.015495225168619994,0.004352324476435777
GM0189,Wierden,2014,2022,0.009879179684643802,-0.0023079097426968523,0.008160181886938511,-0.009236375248814113,0.004323647148833085,0.00893963564038261
GM0189,Wierden,2016,2018,-0.004165414270755008,NA,NA,NA,NA,NA
GM0189,Wierden,2016,2020,0.00740530759424729,NA,NA,NA,NA,NA
GM0189,Wierden,2016,2022,-0.012583827105433265,NA,NA,NA,NA,NA
GM0189,Wierden,2018,2020,0.011570721865002298,-9.48435103825869e-4,0.0021747337884065326,-0.001538007593569507,0.012110411479689262,-2.2798070569803042e-4
GM0189,Wierden,2018,2022,-0.008418412834678257,5.520955866606999e-4,-0.006527946960915118,-0.007740725378575314,9.388334599023523e-4,0.0043593304582488016
GM0189,Wierden,2020,2022,-0.019989134699680555,0.0015005306904865689,-0.00870268074932165,-0.006202717785005807,-0.01117157801978691,0.004587311163946832
GM0193,Zwolle,2002,2008,-0.008162884742421994,NA,NA,NA,NA,NA
GM0193,Zwolle,2002,2012,0.006269864837906702,NA,NA,NA,NA,NA
GM0193,Zwolle,2002,2014,0.044130293403005005,NA,NA,NA,NA,NA
GM0193,Zwolle,2002,2016,0.06380416803608391,NA,NA,NA,NA,NA
GM0193,Zwolle,2002,2018,0.05790514671365532,NA,NA,NA,NA,NA
GM0193,Zwolle,2002,2020,0.06771311259665591,NA,NA,NA,NA,NA
GM0193,Zwolle,2002,2022,0.06163878592818417,NA,NA,NA,NA,NA
GM0193,Zwolle,2008,2012,0.014432749580328696,NA,NA,NA,NA,NA
GM0193,Zwolle,2008,2014,0.052293178145427,NA,NA,NA,NA,NA
GM0193,Zwolle,2008,2016,0.0719670527785059,NA,NA,NA,NA,NA
GM0193,Zwolle,2008,2018,0.06606803145607731,NA,NA,NA,NA,NA
GM0193,Zwolle,2008,2020,0.0758759973390779,NA,NA,NA,NA,NA
GM0193,Zwolle,2008,2022,0.06980167067060616,NA,NA,NA,NA,NA
GM0193,Zwolle,2012,2014,0.0378604285650983,NA,NA,NA,NA,NA
GM0193,Zwolle,2012,2016,0.057534303198177206,NA,NA,NA,NA,NA
GM0193,Zwolle,2012,2018,0.05163528187574862,NA,NA,NA,NA,NA
GM0193,Zwolle,2012,2020,0.06144324775874921,NA,NA,NA,NA,NA
GM0193,Zwolle,2012,2022,0.05536892109027747,NA,NA,NA,NA,NA
GM0193,Zwolle,2014,2016,0.019673874633078903,NA,NA,NA,NA,NA
GM0193,Zwolle,2014,2018,0.013774853310650315,-7.310086996869733e-5,0.013449375918873775,-0.0017254342956240006,-0.002833577091543079,0.00495758964891254
GM0193,Zwolle,2014,2020,0.023582819193650906,1.3117322871778955e-4,0.010584163936053086,-0.0013484316553448415,0.007093964746600873,0.007121948937624542
GM0193,Zwolle,2014,2022,0.017508492525179165,0.0038234522676338853,0.0071740545218424165,-0.003982935221537709,-0.0012697166178198584,0.011763637575060593
GM0193,Zwolle,2016,2018,-0.005899021322428588,NA,NA,NA,NA,NA
GM0193,Zwolle,2016,2020,0.003908944560572003,NA,NA,NA,NA,NA
GM0193,Zwolle,2016,2022,-0.002165382107899738,NA,NA,NA,NA,NA
GM0193,Zwolle,2018,2020,0.009807965883000591,2.0427409868648688e-4,-0.002865211982820688,3.770026402791591e-4,0.009927541838143952,0.002164359288712002
GM0193,Zwolle,2018,2022,0.00373363921452885,0.0038965531376025826,-0.006275321397031358,-0.0022575009259137085,0.0015638604737232206,0.006806047926148053
GM0193,Zwolle,2020,2022,-0.006074326668471741,0.0036922790389160957,-0.0034101094142106694,-0.0026345035661928676,-0.008363681364420731,0.004641688637436051
GM0197,Aalten,2002,2008,-0.008226406347721316,NA,NA,NA,NA,NA
GM0197,Aalten,2002,2012,0.004132688826902431,NA,NA,NA,NA,NA
GM0197,Aalten,2002,2014,0.011076013029784448,NA,NA,NA,NA,NA
GM0197,Aalten,2002,2016,0.03293121947796074,NA,NA,NA,NA,NA
GM0197,Aalten,2002,2018,0.032841203534287544,NA,NA,NA,NA,NA
GM0197,Aalten,2002,2020,0.043294667866493164,NA,NA,NA,NA,NA
GM0197,Aalten,2002,2022,0.039038326159546166,NA,NA,NA,NA,NA
GM0197,Aalten,2008,2012,0.012359095174623747,NA,NA,NA,NA,NA
GM0197,Aalten,2008,2014,0.019302419377505764,NA,NA,NA,NA,NA
GM0197,Aalten,2008,2016,0.041157625825682054,NA,NA,NA,NA,NA
GM0197,Aalten,2008,2018,0.04106760988200886,NA,NA,NA,NA,NA
GM0197,Aalten,2008,2020,0.05152107421421448,NA,NA,NA,NA,NA
GM0197,Aalten,2008,2022,0.04726473250726748,NA,NA,NA,NA,NA
GM0197,Aalten,2012,2014,0.0069433242028820175,NA,NA,NA,NA,NA
GM0197,Aalten,2012,2016,0.028798530651058307,NA,NA,NA,NA,NA
GM0197,Aalten,2012,2018,0.028708514707385113,NA,NA,NA,NA,NA
GM0197,Aalten,2012,2020,0.03916197903959073,NA,NA,NA,NA,NA
GM0197,Aalten,2012,2022,0.034905637332643735,NA,NA,NA,NA,NA
GM0197,Aalten,2014,2016,0.02185520644817629,NA,NA,NA,NA,NA
GM0197,Aalten,2014,2018,0.021765190504503096,0.0010023591104078647,0.0037354233989255886,-1.5017028236168767e-4,0.014785000890563976,0.0023925773869669167
GM0197,Aalten,2014,2020,0.032218654836708716,0.008784854499293785,-0.002962824879054915,-0.0055208184599220694,0.027587829768124295,0.004329613908267159
GM0197,Aalten,2014,2022,0.027962313129761718,0.009321852155549554,-0.006879702683534938,2.467289662913402e-4,0.01634503615312799,0.008928398538327054
GM0197,Aalten,2016,2018,-9.001594367319399e-5,NA,NA,NA,NA,NA
GM0197,Aalten,2016,2020,0.010363448388532426,NA,NA,NA,NA,NA
GM0197,Aalten,2016,2022,0.006107106681585428,NA,NA,NA,NA,NA
GM0197,Aalten,2018,2020,0.01045346433220562,0.00778249538888592,-0.006698248277980504,-0.005370648177560382,0.012802828877560318,0.0019370365213002422
GM0197,Aalten,2018,2022,0.006197122625258622,0.00831949304514169,-0.010615126082460527,3.968992486530279e-4,0.0015600352625640135,0.006535821151360137
GM0197,Aalten,2020,2022,-0.004256341706946998,5.369976562557693e-4,-0.003916877804480023,0.00576754742621341,-0.011242793614996305,0.004598784630059895
GM0200,Apeldoorn,2002,2008,-1.6676173630081337e-4,NA,NA,NA,NA,NA
GM0200,Apeldoorn,2002,2012,0.014103042539025168,NA,NA,NA,NA,NA
GM0200,Apeldoorn,2002,2014,0.013696010671648828,NA,NA,NA,NA,NA
GM0200,Apeldoorn,2002,2016,0.029503211967123022,NA,NA,NA,NA,NA
GM0200,Apeldoorn,2002,2018,0.03599252124136054,NA,NA,NA,NA,NA
GM0200,Apeldoorn,2002,2020,0.05494809920295385,NA,NA,NA,NA,NA
GM0200,Apeldoorn,2002,2022,0.06441768665458802,NA,NA,NA,NA,NA
GM0200,Apeldoorn,2008,2012,0.014269804275325981,NA,NA,NA,NA,NA
GM0200,Apeldoorn,2008,2014,0.013862772407949642,NA,NA,NA,NA,NA
GM0200,Apeldoorn,2008,2016,0.029669973703423835,NA,NA,NA,NA,NA
GM0200,Apeldoorn,2008,2018,0.036159282977661356,NA,NA,NA,NA,NA
GM0200,Apeldoorn,2008,2020,0.05511486093925466,NA,NA,NA,NA,NA
GM0200,Apeldoorn,2008,2022,0.06458444839088884,NA,NA,NA,NA,NA
GM0200,Apeldoorn,2012,2014,-4.0703186737633956e-4,NA,NA,NA,NA,NA
GM0200,Apeldoorn,2012,2016,0.015400169428097854,NA,NA,NA,NA,NA
GM0200,Apeldoorn,2012,2018,0.021889478702335374,NA,NA,NA,NA,NA
GM0200,Apeldoorn,2012,2020,0.04084505666392868,NA,NA,NA,NA,NA
GM0200,Apeldoorn,2012,2022,0.05031464411556286,NA,NA,NA,NA,NA
GM0200,Apeldoorn,2014,2016,0.015807201295474194,NA,NA,NA,NA,NA
GM0200,Apeldoorn,2014,2018,0.022296510569711714,0.0031285295728696646,0.010974202231642397,8.895213139830018e-4,-0.003883253133956042,0.011187510585172946
GM0200,Apeldoorn,2014,2020,0.04125208853130502,0.004331073556984803,0.016267779188130625,-7.603328272800455e-4,0.006555689210260677,0.01485787940320914
GM0200,Apeldoorn,2014,2022,0.050721675982939196,0.005518122561897005,0.019841609585048076,-0.0010576321290513167,0.006351415542864648,0.020068160422181146
GM0200,Apeldoorn,2016,2018,0.00648930927423752,NA,NA,NA,NA,NA
GM0200,Apeldoorn,2016,2020,0.025444887235830826,NA,NA,NA,NA,NA
GM0200,Apeldoorn,2016,2022,0.034914474687465,NA,NA,NA,NA,NA
GM0200,Apeldoorn,2018,2020,0.018955577961593306,0.0012025439841151387,0.005293576956488227,-0.0016498541412630473,0.010438942344216719,0.0036703688180361937
GM0200,Apeldoorn,2018,2022,0.028425165413227482,0.0023895929890273403,0.00886740735340568,-0.0019471534430343185,0.01023466867682069,0.0088806498370082
GM0200,Apeldoorn,2020,2022,0.009469587451634176,0.0011870490049122016,0.003573830396917454,-2.9729930177127117e-4,-2.0427366739602867e-4,0.005210281018972007
GM0202,Arnhem,2002,2008,0.021123528359378696,NA,NA,NA,NA,NA
GM0202,Arnhem,2002,2012,0.06047753380302501,NA,NA,NA,NA,NA
GM0202,Arnhem,2002,2014,0.06576412946874388,NA,NA,NA,NA,NA
GM0202,Arnhem,2002,2016,0.07862217173264252,NA,NA,NA,NA,NA
GM0202,Arnhem,2002,2018,0.09584421769750051,NA,NA,NA,NA,NA
GM0202,Arnhem,2002,2020,0.11581947166562934,NA,NA,NA,NA,NA
GM0202,Arnhem,2002,2022,0.11643190441013918,NA,NA,NA,NA,NA
GM0202,Arnhem,2008,2012,0.03935400544364631,NA,NA,NA,NA,NA
GM0202,Arnhem,2008,2014,0.044640601109365186,NA,NA,NA,NA,NA
GM0202,Arnhem,2008,2016,0.057498643373263825,NA,NA,NA,NA,NA
GM0202,Arnhem,2008,2018,0.07472068933812182,NA,NA,NA,NA,NA
GM0202,Arnhem,2008,2020,0.09469594330625064,NA,NA,NA,NA,NA
GM0202,Arnhem,2008,2022,0.09530837605076048,NA,NA,NA,NA,NA
GM0202,Arnhem,2012,2014,0.005286595665718874,NA,NA,NA,NA,NA
GM0202,Arnhem,2012,2016,0.018144637929617513,NA,NA,NA,NA,NA
GM0202,Arnhem,2012,2018,0.035366683894475504,NA,NA,NA,NA,NA
GM0202,Arnhem,2012,2020,0.05534193786260433,NA,NA,NA,NA,NA
GM0202,Arnhem,2012,2022,0.05595437060711417,NA,NA,NA,NA,NA
GM0202,Arnhem,2014,2016,0.01285804226389864,NA,NA,NA,NA,NA
GM0202,Arnhem,2014,2018,0.03008008822875663,0.0016446924270676778,0.017553906096814356,1.970936210281618e-4,0.0015805794046408403,0.009103816679205446
GM0202,Arnhem,2014,2020,0.050055342196885455,0.0042730611657297544,0.012999628054061227,-8.983465219320891e-4,0.018138584683947717,0.01554241481507866
GM0202,Arnhem,2014,2022,0.050667774941395294,0.004071522033436505,0.01931855290286967,-7.182470269878512e-4,0.012451348089846923,0.015544598942229633
GM0202,Arnhem,2016,2018,0.01722204596485799,NA,NA,NA,NA,NA
GM0202,Arnhem,2016,2020,0.037197299932986816,NA,NA,NA,NA,NA
GM0202,Arnhem,2016,2022,0.037809732677496655,NA,NA,NA,NA,NA
GM0202,Arnhem,2018,2020,0.019975253968128825,0.0026283687386620767,-0.004554278042753129,-0.0010954401429602509,0.016558005279306877,0.006438598135873214
GM0202,Arnhem,2018,2022,0.020587686712638664,0.002426829606368827,0.0017646468060553144,-9.15340648016013e-4,0.010870768685206082,0.0064407822630241866
GM0202,Arnhem,2020,2022,6.124327445098388e-4,-2.0153913229324985e-4,0.006318924848808444,1.800994949442379e-4,-0.005687236594100795,2.1841271509726035e-6
GM0203,Barneveld,2002,2008,0.019799243406053435,NA,NA,NA,NA,NA
GM0203,Barneveld,2002,2012,0.03953063671720258,NA,NA,NA,NA,NA
GM0203,Barneveld,2002,2014,0.04586172161737245,NA,NA,NA,NA,NA
GM0203,Barneveld,2002,2016,0.04877426025656462,NA,NA,NA,NA,NA
GM0203,Barneveld,2002,2018,0.06100243692195928,NA,NA,NA,NA,NA
GM0203,Barneveld,2002,2020,0.07814200780667147,NA,NA,NA,NA,NA
GM0203,Barneveld,2002,2022,0.09390346479820266,NA,NA,NA,NA,NA
GM0203,Barneveld,2008,2012,0.019731393311149148,NA,NA,NA,NA,NA
GM0203,Barneveld,2008,2014,0.026062478211319018,NA,NA,NA,NA,NA
GM0203,Barneveld,2008,2016,0.02897501685051118,NA,NA,NA,NA,NA
GM0203,Barneveld,2008,2018,0.041203193515905845,NA,NA,NA,NA,NA
GM0203,Barneveld,2008,2020,0.05834276440061803,NA,NA,NA,NA,NA
GM0203,Barneveld,2008,2022,0.07410422139214923,NA,NA,NA,NA,NA
GM0203,Barneveld,2012,2014,0.00633108490016987,NA,NA,NA,NA,NA
GM0203,Barneveld,2012,2016,0.009243623539362034,NA,NA,NA,NA,NA
GM0203,Barneveld,2012,2018,0.021471800204756697,NA,NA,NA,NA,NA
GM0203,Barneveld,2012,2020,0.03861137108946888,NA,NA,NA,NA,NA
GM0203,Barneveld,2012,2022,0.05437282808100008,NA,NA,NA,NA,NA
GM0203,Barneveld,2014,2016,0.0029125386391921637,NA,NA,NA,NA,NA
GM0203,Barneveld,2014,2018,0.015140715304586827,-0.007075786940322978,0.005153018851876676,0.0017198824349226663,0.004232415436572115,0.011111185521538199
GM0203,Barneveld,2014,2020,0.03228028618929901,-0.005359054310783774,0.007234927702827146,-0.001770172483405788,0.020979290324086394,0.011195294956575667
GM0203,Barneveld,2014,2022,0.04804174318083021,-0.002555856924857035,0.005081536481776103,-0.00415410608749546,0.018525947895333558,0.03114422181607304
GM0203,Barneveld,2016,2018,0.012228176665394663,NA,NA,NA,NA,NA
GM0203,Barneveld,2016,2020,0.02936774755010685,NA,NA,NA,NA,NA
GM0203,Barneveld,2016,2022,0.045129204541638046,NA,NA,NA,NA,NA
GM0203,Barneveld,2018,2020,0.017139570884712185,0.001716732629539204,0.00208190885095047,-0.0034900549183284543,0.01674687488751428,8.41094350374676e-5
GM0203,Barneveld,2018,2022,0.03290102787624338,0.004519930015465943,-7.14823701005729e-5,-0.005873988522418126,0.014293532458761443,0.020033036294534838
GM0203,Barneveld,2020,2022,0.015761456991531198,0.002803197385926739,-0.002153391221051043,-0.002383933604089672,-0.002453342428752836,0.01994892685949737
GM0209,Beuningen,2002,2008,0.04455014909290167,NA,NA,NA,NA,NA
GM0209,Beuningen,2002,2012,0.05423949963054753,NA,NA,NA,NA,NA
GM0209,Beuningen,2002,2014,0.05315684254519226,NA,NA,NA,NA,NA
GM0209,Beuningen,2002,2016,0.07449224339208538,NA,NA,NA,NA,NA
GM0209,Beuningen,2002,2018,0.09575463450098898,NA,NA,NA,NA,NA
GM0209,Beuningen,2002,2020,0.09948258133805776,NA,NA,NA,NA,NA
GM0209,Beuningen,2002,2022,0.11109587092710793,NA,NA,NA,NA,NA
GM0209,Beuningen,2008,2012,0.009689350537645858,NA,NA,NA,NA,NA
GM0209,Beuningen,2008,2014,0.008606693452290592,NA,NA,NA,NA,NA
GM0209,Beuningen,2008,2016,0.029942094299183708,NA,NA,NA,NA,NA
GM0209,Beuningen,2008,2018,0.05120448540808731,NA,NA,NA,NA,NA
GM0209,Beuningen,2008,2020,0.05493243224515609,NA,NA,NA,NA,NA
GM0209,Beuningen,2008,2022,0.06654572183420626,NA,NA,NA,NA,NA
GM0209,Beuningen,2012,2014,-0.0010826570853552653,NA,NA,NA,NA,NA
GM0209,Beuningen,2012,2016,0.02025274376153785,NA,NA,NA,NA,NA
GM0209,Beuningen,2012,2018,0.04151513487044145,NA,NA,NA,NA,NA
GM0209,Beuningen,2012,2020,0.045243081707510235,NA,NA,NA,NA,NA
GM0209,Beuningen,2012,2022,0.056856371296560404,NA,NA,NA,NA,NA
GM0209,Beuningen,2014,2016,0.021335400846893116,NA,NA,NA,NA,NA
GM0209,Beuningen,2014,2018,0.042597791955796716,-0.005784248040340666,0.015107089367842157,-0.0020198577729684877,0.030547142816009225,0.004747665585253979
GM0209,Beuningen,2014,2020,0.0463257387928655,-0.0014698430929180016,0.014626735410395393,-0.002202615327342998,0.029228117280586267,0.006143344522143927
GM0209,Beuningen,2014,2022,0.05793902838191567,0.005276985382984224,0.02499572587656737,-0.0019689652002639127,0.017364255462392675,0.01227102686023471
GM0209,Beuningen,2016,2018,0.0212623911089036,NA,NA,NA,NA,NA
GM0209,Beuningen,2016,2020,0.024990337945972385,NA,NA,NA,NA,NA
GM0209,Beuningen,2016,2022,0.036603627535022554,NA,NA,NA,NA,NA
GM0209,Beuningen,2018,2020,0.003727946837068785,0.004314404947422665,-4.8035395744676357e-4,-1.8275755437451024e-4,-0.0013190255354229574,0.0013956789368899485
GM0209,Beuningen,2018,2022,0.015341236426118954,0.011061233423324891,0.009888636508725214,5.0892572704575034e-5,-0.01318288735361655,0.007523361274980732
GM0209,Beuningen,2020,2022,0.011613289589050169,0.0067468284759022255,0.010368990466171978,2.3365012707908528e-4,-0.011863861818193593,0.006127682338090783
GM0213,Brummen,2002,2008,-0.02284750190821061,NA,NA,NA,NA,NA
GM0213,Brummen,2002,2012,9.960005210123413e-4,NA,NA,NA,NA,NA
GM0213,Brummen,2002,2014,0.026589109750119633,NA,NA,NA,NA,NA
GM0213,Brummen,2002,2016,0.06302545873004828,NA,NA,NA,NA,NA
GM0213,Brummen,2002,2018,0.07192101564689324,NA,NA,NA,NA,NA
GM0213,Brummen,2002,2020,0.07024472648326352,NA,NA,NA,NA,NA
GM0213,Brummen,2002,2022,0.0688965071869827,NA,NA,NA,NA,NA
GM0213,Brummen,2008,2012,0.02384350242922295,NA,NA,NA,NA,NA
GM0213,Brummen,2008,2014,0.04943661165833024,NA,NA,NA,NA,NA
GM0213,Brummen,2008,2016,0.08587296063825889,NA,NA,NA,NA,NA
GM0213,Brummen,2008,2018,0.09476851755510385,NA,NA,NA,NA,NA
GM0213,Brummen,2008,2020,0.09309222839147413,NA,NA,NA,NA,NA
GM0213,Brummen,2008,2022,0.09174400909519331,NA,NA,NA,NA,NA
GM0213,Brummen,2012,2014,0.02559310922910729,NA,NA,NA,NA,NA
GM0213,Brummen,2012,2016,0.06202945820903594,NA,NA,NA,NA,NA
GM0213,Brummen,2012,2018,0.0709250151258809,NA,NA,NA,NA,NA
GM0213,Brummen,2012,2020,0.06924872596225118,NA,NA,NA,NA,NA
GM0213,Brummen,2012,2022,0.06790050666597036,NA,NA,NA,NA,NA
GM0213,Brummen,2014,2016,0.036436348979928646,NA,NA,NA,NA,NA
GM0213,Brummen,2014,2018,0.045331905896773605,0.003290818489932899,0.03774973432921019,0.002196887055757331,-7.398488425446603e-4,0.002834314864418864
GM0213,Brummen,2014,2020,0.04365561673314389,0.00549646488155856,0.03968931643556491,-0.003420462243455616,-9.502524837782522e-4,0.0028405501432545374
GM0213,Brummen,2014,2022,0.04230739743686307,0.008271424180675354,0.036610547485941496,-0.0018969393014767466,-0.00843525738677045,0.007757622458493513
GM0213,Brummen,2016,2018,0.00889555691684496,NA,NA,NA,NA,NA
GM0213,Brummen,2016,2020,0.007219267753215242,NA,NA,NA,NA,NA
GM0213,Brummen,2016,2022,0.0058710484569344246,NA,NA,NA,NA,NA
GM0213,Brummen,2018,2020,-0.0016762891636297184,0.002205646391625661,0.0019395821063547258,-0.005617349299212947,-2.104036412335919e-4,6.235278835673569e-6
GM0213,Brummen,2018,2022,-0.0030245084599105354,0.004980605690742455,-0.0011391868432686914,-0.0040938263572340775,-0.00769540854422579,0.004923307594074649
GM0213,Brummen,2020,2022,-0.001348219296280817,0.0027749592991167943,-0.003078768949623417,0.0015235229419788693,-0.007485004902992198,0.004917072315238975
GM0214,Buren,2002,2008,0.003447538506761383,NA,NA,NA,NA,NA
GM0214,Buren,2002,2012,0.0179265336124228,NA,NA,NA,NA,NA
GM0214,Buren,2002,2014,0.008717133665320453,NA,NA,NA,NA,NA
GM0214,Buren,2002,2016,0.02293186891159138,NA,NA,NA,NA,NA
GM0214,Buren,2002,2018,0.018078252586989585,NA,NA,NA,NA,NA
GM0214,Buren,2002,2020,0.016845547080719392,NA,NA,NA,NA,NA
GM0214,Buren,2002,2022,0.014100123667726727,NA,NA,NA,NA,NA
GM0214,Buren,2008,2012,0.014478995105661419,NA,NA,NA,NA,NA
GM0214,Buren,2008,2014,0.005269595158559071,NA,NA,NA,NA,NA
GM0214,Buren,2008,2016,0.019484330404829997,NA,NA,NA,NA,NA
GM0214,Buren,2008,2018,0.014630714080228202,NA,NA,NA,NA,NA
GM0214,Buren,2008,2020,0.013398008573958009,NA,NA,NA,NA,NA
GM0214,Buren,2008,2022,0.010652585160965344,NA,NA,NA,NA,NA
GM0214,Buren,2012,2014,-0.009209399947102348,NA,NA,NA,NA,NA
GM0214,Buren,2012,2016,0.0050053352991685784,NA,NA,NA,NA,NA
GM0214,Buren,2012,2018,1.5171897456678352e-4,NA,NA,NA,NA,NA
GM0214,Buren,2012,2020,-0.0010809865317034095,NA,NA,NA,NA,NA
GM0214,Buren,2012,2022,-0.003826409944696074,NA,NA,NA,NA,NA
GM0214,Buren,2014,2016,0.014214735246270926,NA,NA,NA,NA,NA
GM0214,Buren,2014,2018,0.009361118921669132,0.0033268701790101305,0.004660334745398259,-0.002361826632203669,0.00234162301182686,0.0013941176176370251
GM0214,Buren,2014,2020,0.008128413415398938,0.003826994811952071,-3.3287437900243744e-4,-0.010355189566782247,0.014330936520562387,6.5854602866907e-4
GM0214,Buren,2014,2022,0.005382990002406274,0.0059252586046348345,0.0027869910650206164,-0.012148749065236462,0.008402395356811865,4.1709404117523663e-4
GM0214,Buren,2016,2018,-0.004853616324601795,NA,NA,NA,NA,NA
GM0214,Buren,2016,2020,-0.006086321830871988,NA,NA,NA,NA,NA
GM0214,Buren,2016,2022,-0.008831745243864653,NA,NA,NA,NA,NA
GM0214,Buren,2018,2020,-0.001232705506270193,5.001246329419404e-4,-0.0049932091244006965,-0.007993362934578578,0.011989313508735527,-7.355715889679551e-4
GM0214,Buren,2018,2022,-0.003978128919262858,0.002598388425624704,-0.0018733436803776427,-0.009786922433032794,0.006060772344985005,-9.770235764617885e-4
GM0214,Buren,2020,2022,-0.0027454234129926647,0.0020982637926827636,0.003119865444023054,-0.0017935594984542155,-0.0059285411637505225,-2.414519874938334e-4
GM0216,Culemborg,2002,2008,-0.004763536320376627,NA,NA,NA,NA,NA
GM0216,Culemborg,2002,2012,0.006962942796004512,NA,NA,NA,NA,NA
GM0216,Culemborg,2002,2014,-0.016778479213302777,NA,NA,NA,NA,NA
GM0216,Culemborg,2002,2016,-0.008939466590434098,NA,NA,NA,NA,NA
GM0216,Culemborg,2002,2018,0.006086184678819606,NA,NA,NA,NA,NA
GM0216,Culemborg,2002,2020,0.02681323341064168,NA,NA,NA,NA,NA
GM0216,Culemborg,2002,2022,0.058528533107966574,NA,NA,NA,NA,NA
GM0216,Culemborg,2008,2012,0.011726479116381139,NA,NA,NA,NA,NA
GM0216,Culemborg,2008,2014,-0.01201494289292615,NA,NA,NA,NA,NA
GM0216,Culemborg,2008,2016,-0.004175930270057471,NA,NA,NA,NA,NA
GM0216,Culemborg,2008,2018,0.010849720999196233,NA,NA,NA,NA,NA
GM0216,Culemborg,2008,2020,0.031576769731018306,NA,NA,NA,NA,NA
GM0216,Culemborg,2008,2022,0.0632920694283432,NA,NA,NA,NA,NA
GM0216,Culemborg,2012,2014,-0.02374142200930729,NA,NA,NA,NA,NA
GM0216,Culemborg,2012,2016,-0.01590240938643861,NA,NA,NA,NA,NA
GM0216,Culemborg,2012,2018,-8.767581171849059e-4,NA,NA,NA,NA,NA
GM0216,Culemborg,2012,2020,0.019850290614637167,NA,NA,NA,NA,NA
GM0216,Culemborg,2012,2022,0.05156559031196206,NA,NA,NA,NA,NA
GM0216,Culemborg,2014,2016,0.00783901262286868,NA,NA,NA,NA,NA
GM0216,Culemborg,2014,2018,0.022864663892122383,-0.007270564329445311,0.013654318015889389,-0.0015236153907940433,0.003546827732220259,0.014457697864252501
GM0216,Culemborg,2014,2020,0.043591712623944456,-0.006916501312350608,0.01853069390600447,-0.0019555605187042864,0.02406141359324182,0.009871666955752742
GM0216,Culemborg,2014,2022,0.07530701232126935,-0.0032691641414338436,0.04736093535012918,0.004981323631307366,0.0028492512037718853,0.023384666277495022
GM0216,Culemborg,2016,2018,0.015025651269253704,NA,NA,NA,NA,NA
GM0216,Culemborg,2016,2020,0.03575270000107578,NA,NA,NA,NA,NA
